,Unnamed: 0.1,Unnamed: 0,Event.Id,Investigation.Type,Event.Date,Location,Injury.Severity,Aircraft.damage,Make,Number.of.Engines,Engine.Type,Purpose.of.flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,Report.Status,Num.Passenger,Total.Injured,Percent.Serious.and.Fatal,Percent.Uninjured,Make.Model,Max.Capacity
7036,7036,76948,20150515X50152,Accident,2015-04-30,MA,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,"The pilot's failure to recover from a bounced landing, which resulted in substantial damage to the airplane during the runway overrun.",2.0,0.0,0.0,100.0,cessna182T,4
7037,7037,76949,20150501X91429,Accident,2015-05-01,OR,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Personal,0.0,1.0,0.0,1.0,VMC,,"The pilot's improper fuel management, which resulted in a total loss of engine power due to fuel starvation. Contributing to the accident was the pilot's inability to restart the engine for reasons that could not be determined because postaccident examination of the engine and fuel system revealed no anomalies that would have precluded normal operation. 
",2.0,1.0,50.0,50.0,cessna140,2
7038,7038,76954,20150504X63603,Accident,2015-05-02,WI,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,,A partial loss of engine power for reasons that could not be determined because a postaccident examination of the airframe and engine did not reveal any anomalies that would have precluded normal operation.,1.0,1.0,100.0,0.0,cessna150F,2
7039,7039,76959,20150503X01951,Accident,2015-05-03,PA,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Personal,0.0,1.0,0.0,1.0,VMC,,The pilot's decision to rotate the propeller by hand without properly securing the airplane.,2.0,1.0,50.0,50.0,cessna182T,4
7040,7040,76960,20150503X30740,Accident,2015-05-03,NY,Fatal,Substantial,cessna,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,,The student pilot's failure to maintain airplane control during the initial climb. Contributing to the accident was the student's inappropriate configuration of the airplane's wing flaps for the initial climb.,1.0,1.0,100.0,0.0,cessna172,4
7041,7041,76962,20150504X05958,Accident,2015-05-03,TN,Fatal,Destroyed,cessna,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,,The pilot's failure to recover from a controlled descent for reasons that could not be determined during the postaccident investigation.,1.0,1.0,100.0,0.0,cessna182,4
7042,7042,76964,20150506X44421,Accident,2015-05-03,IL,Non-Fatal,Substantial,piper,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,"The pilot's loss of positional awareness while taxiing, resulting in a collision with a parked and unoccupied airplane. Contributing to the accident was the pilot's difficulty seeing over the nose of the airplane, his preoccupation with trying to control the airplane in the wind, and his minimal experience in the airplane.",1.0,0.0,0.0,100.0,piperJ3C-65,2
7043,7043,76969,20150513X90237,Accident,2015-05-04,NC,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Business,0.0,0.0,0.0,2.0,VMC,,The pilot's failure to monitor the airplane's movement and maintain control of the airplane.,2.0,0.0,0.0,100.0,cessna177B,5
7044,7044,76970,20150514X14618,Accident,2015-05-04,ME,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,Abnormal runway contact which precipitated a loss of control and nose-over.,2.0,0.0,0.0,100.0,cessna180,6
7045,7045,76983,20150508X60256,Accident,2015-05-07,FL,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Instructional,0.0,0.0,0.0,4.0,VMC,,"The landing airplane pilot's failure to maintain directional control during landing, which resulted in a runway excursion and ground collision with a taxiing airplane.",4.0,0.0,0.0,100.0,cessna172S,4
7046,7046,76985,20150508X11640,Accident,2015-05-08,GA,Fatal,Destroyed,piper,1.0,Reciprocating,Personal,4.0,0.0,0.0,0.0,VMC,,"A partial loss of engine power due to contamination in the fuel manifold, which resulted in a collision with terrain shortly after takeoff.",4.0,4.0,100.0,0.0,piperPA-32R-300,6
7047,7047,76988,20150527X15318,Accident,2015-05-08,CA,Fatal,,cessna,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,,Undetermined because the airplane was not located.,1.0,1.0,100.0,0.0,cessna172S,4
7048,7048,76995,20150512X84642,Accident,2015-05-10,WA,Non-Fatal,Substantial,champion,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,"The pilot's failure to maintain directional control during the landing roll, which resulted in a runway excursion.",1.0,0.0,0.0,100.0,champion7ECA,3
7049,7049,76997,20150520X45130,Accident,2015-05-11,OK,Non-Fatal,Substantial,piper,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC,,"Improper base metal preparation or contamination of the No. 5 cylinder wall before it was coated, which resulted in the coating peeling off of the cylinder wall and contaminating the engine oil and the subsequent partial loss of engine power.",1.0,0.0,0.0,100.0,piperPA-25-235,1
7050,7050,77002,20150603X31131,Accident,2015-05-12,ND,Non-Fatal,Substantial,piper,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,"The pilot's failure to maintain directional control during landing, which resulted in a collision with objects while attempting to abort the landing.",1.0,0.0,0.0,100.0,piperPA 28-180,4
7051,7051,77005,20150515X44807,Accident,2015-05-13,NA,Fatal,Destroyed,cessna,,Reciprocating,Aerial Observation,2.0,0.0,0.0,0.0,,,,2.0,2.0,100.0,0.0,cessna182,4
7052,7052,77006,20150518X41251,Accident,2015-05-13,AR,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,,"The flight instructor's failure to maintain directional control, which resulted in a ground loop on takeoff.",2.0,0.0,0.0,100.0,cessna170B,4
7053,7053,77008,20150514X61132,Accident,2015-05-14,OR,Fatal,Substantial,bellanca,1.0,Reciprocating,Business,1.0,0.0,0.0,0.0,VMC,,The pilot's failure to see and avoid power lines while intentionally maneuvering at low altitude for the aerial observation flight.,1.0,1.0,100.0,0.0,bellanca7GCBC,3
7054,7054,77010,20150514X71721,Accident,2015-05-14,AK,Non-Fatal,Substantial,piper,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,,"The pilot's excessive use of brakes to maintain directional control, which resulted in a nose over.",1.0,1.0,100.0,0.0,piperPA 18-150,2
7055,7055,77011,20150515X01222,Accident,2015-05-14,GA,Non-Fatal,Substantial,cirrus design corp,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,The pilot's failure to maintain pitch control during the landing. Contributing to this accident was the pilot's lack of experience with the airplane's performance characteristics during the approach resulting in a hard landing and runway excursion.,1.0,0.0,0.0,100.0,cirrus design corpSR22,5
7056,7056,77012,20150518X10336,Accident,2015-05-15,AR,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Business,0.0,1.0,0.0,0.0,VMC,,"The loss of engine power due to a malfunctioning magneto. Contributing to the accident was maintenance personnel's improper use of a drill bit instead of a timing pin during magneto installation, which resulted in a section of the drill bit breaking off and ultimately to the magneto failure.
",1.0,1.0,100.0,0.0,cessnaT206H,6
7057,7057,77018,20150519X90449,Accident,2015-05-16,NJ,Non-Fatal,Substantial,piper,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,,"The pilot's failure to maintain directional control during the landing, resulting in a runway excursion.",3.0,0.0,0.0,100.0,piperPA 28-140,4
7058,7058,77021,20150518X63512,Accident,2015-05-17,KS,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,,The student pilot's improper flare and loss of control which resulted in a hard landing.,1.0,0.0,0.0,100.0,cessna150M,2
7059,7059,77024,20150526X23720,Accident,2015-05-17,AK,Non-Fatal,Substantial,piper,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,"The pilot's excessive braking during landing, which resulted in a nose over.",1.0,0.0,0.0,100.0,piperPA 18-150,2
7060,7060,77028,20150520X20050,Accident,2015-05-19,MO,Non-Fatal,Substantial,piper,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,"A loss of engine power for reasons that could not be determined because postaccident examination of the airframe and engine did not reveal any anomalies that would have precluded normal operation. 
",2.0,0.0,0.0,100.0,piperPA-22,5
7061,7061,77029,20150520X41333,Accident,2015-05-19,TN,Non-Fatal,Substantial,piper,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,,"The failure of the No. 4 engine cylinder due to fatigue, resulting in a catastrophic failure of the engine.",2.0,0.0,0.0,100.0,piperPA-28-181,5
7062,7062,77044,20150526X41555,Accident,2015-05-23,NJ,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,,"The pilot's failure to remove the gust lock during the preflight inspection, resulting in a loss of control and collision with trees during takeoff.",1.0,1.0,100.0,0.0,cessna172M,4
7063,7063,77056,20150527X11828,Accident,2015-05-25,MD,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,"The pilot's improper landing flare, which resulted in a bounced landing and damage to the airplane.",1.0,0.0,0.0,100.0,cessna172P,4
7064,7064,77058,20150528X71717,Accident,2015-05-25,PA,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,The pilot's failure to land with sufficient runway remaining to safely stop the airplane.,1.0,0.0,0.0,100.0,cessna182Q,4
7065,7065,77062,20150527X90354,Accident,2015-05-27,AK,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Business,0.0,1.0,0.0,2.0,VMC,,"The pilot's inadequate preflight and mismanagement of the fuel supply, which resulted fuel exhaustion.",3.0,1.0,33.33333333333333,66.66666666666666,cessnaU206G,6
7066,7066,77066,20150529X50810,Accident,2015-05-27,TX,Non-Fatal,Substantial,cessna,,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,The partial loss of engine power for reasons that could not be determined because postaccident examination of the engine revealed no mechanical anomalies that would have precluded normal operation.,1.0,0.0,0.0,100.0,cessnaTR182,6
7067,7067,77076,20150611X72534,Accident,2015-05-28,PA,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,,"The student pilot's failure to maintain airplane attitude control during the landing, resulting in a hard landing.",1.0,0.0,0.0,100.0,cessna172R,4
7068,7068,77077,20150531X02741,Accident,2015-05-29,MD,Non-Fatal,Substantial,luscombe,,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,,"The pilot's improper reduction of the fuel mixture while the airplane was descending on the final leg of the traffic pattern, which resulted in a total loss of engine power and subsequent aerodynamic stall.",1.0,1.0,100.0,0.0,luscombe8A,2
7069,7069,77083,20150530X04313,Accident,2015-05-30,TX,Fatal,Destroyed,beech,1.0,Reciprocating,Personal,3.0,0.0,0.0,0.0,VMC,,"The pilots decision to take off ahead of an approaching severe thunderstorm, which resulted in an encounter with hazardous weather conditions that led to a loss of airplane control.",3.0,3.0,100.0,0.0,beechA36,4
7070,7070,77085,20150601X02726,Accident,2015-05-30,AK,Fatal,Substantial,cessna,1.0,Reciprocating,Flight Test,1.0,0.0,0.0,0.0,VMC,,"The pilot's failure to maintain altitude, which resulted in collision with the terrain. Contributing to the accident was the pilot's impairment from carbon monoxide exposure in flight. The source of the carbon monoxide could not be determined because the wreckage could not be completely recovered.
",1.0,1.0,100.0,0.0,cessna207,6
7071,7071,77086,20150603X42135,Accident,2015-05-30,TX,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,,The student pilot's failure to maintain directional control while landing with a crosswind.,1.0,0.0,0.0,100.0,cessna150F,2
7072,7072,77094,20150601X13437,Accident,2015-06-01,AK,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Instructional,0.0,1.0,1.0,4.0,VMC,,"The other pilots failure to maintain an adequate visual lookout, which resulted in a midair collision. Contributing to the accident was the other pilots failure to follow Federal Aviation Administration-recommended traffic pattern procedures.",6.0,2.0,16.666666666666664,66.66666666666666,cessna172,4
7073,7073,77097,20150609X35832,Accident,2015-06-01,DA,Fatal,Destroyed,cessna,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,Unk,,,2.0,2.0,100.0,0.0,cessna182,4
7074,7074,77102,20150602X91804,Accident,2015-06-02,NC,Fatal,Substantial,beech,,Reciprocating,Personal,1.0,0.0,1.0,0.0,IMC,,"The pilot's failure to maintain adequate airspeed and his exceedance of the airplane's critical angle of attack while maneuvering for landing, which resulted in an aerodynamic stall.",2.0,2.0,50.0,0.0,beechA36,4
7075,7075,77109,20150605X84653,Accident,2015-06-03,CA,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,The pilot's improper landing flare which resulted in a hard landing and substantial damage to the firewall.,1.0,0.0,0.0,100.0,cessna182Q,4
7076,7076,77113,20150608X04410,Accident,2015-06-04,AK,Fatal,Minor,piper,1.0,Reciprocating,Instructional,1.0,0.0,0.0,0.0,VMC,,The pilot's failure to ensure adequate clearance from the spinning propeller while traversing the area between the leading edge of the wing and the nose of the airplane. Contributing to the accident was the decision to leave the cockpits of the airplanes unattended while the engines were idling and gear was being loaded on board.,1.0,1.0,100.0,0.0,piperPA 18-150,2
7077,7077,77114,20150609X24538,Accident,2015-06-04,IA,Fatal,Substantial,cessna,,Reciprocating,Aerial Application,1.0,0.0,0.0,0.0,VMC,,,1.0,1.0,100.0,0.0,cessnaA188,1
7078,7078,77117,20150611X71659,Accident,2015-06-04,NY,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,"A loss of directional control and subsequent ground loop due to an underinflated right tire, which was a result of foreign object debris puncturing the tire.",1.0,0.0,0.0,100.0,cessna195,6
7079,7079,77124,20150609X25728,Accident,2015-06-05,FL,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,"The pilot's improper level off and flare in crosswind conditions, which resulted in a loss of control and hard landing.",2.0,0.0,0.0,100.0,cessna177,4
7080,7080,77125,20150623X83943,Accident,2015-06-05,IL,Fatal,Substantial,piper,,,Unknown,1.0,0.0,0.0,0.0,VMC,,,1.0,1.0,100.0,0.0,piperPA-25-235,1
7081,7081,77131,20150609X84508,Accident,2015-06-06,MO,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,"The pilot's failure to maintain directional control during the landing, which resulted in a runway excursion and collision with terrain.",2.0,0.0,0.0,100.0,cessna180,6
7082,7082,77135,20150625X44335,Accident,2015-06-06,KS,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,"The pilot's failure to attain adequate airspeed to climb the airplane out of ground effect, which resulted in an aerodynamic stall and a collision with terrain.",2.0,0.0,0.0,100.0,cessna172H,4
7083,7083,77136,20150714X25655,Accident,2015-06-06,TX,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,,"The student pilot's failure to maintain pitch control during the landing touchdown, resulting in a hard landing.",1.0,0.0,0.0,100.0,cessna172R,4
7084,7084,77141,20150608X02450,Accident,2015-06-08,NV,Non-Fatal,Destroyed,mooney,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,"The in-flight separation of the exhaust tube at a weld joint due to erosion and corrosion, which resulted in a subsequent in-flight fire.",2.0,0.0,0.0,100.0,mooneyM20C,4
7085,7085,77142,20150608X23637,Accident,2015-06-08,SD,Fatal,Substantial,bellanca,1.0,Reciprocating,Aerial Application,1.0,0.0,0.0,0.0,VMC,,"The pilot's failure to maintain sufficient airspeed during the initial climb after takeoff, which resulted in the airplanes wing exceeding its critical angle-of-attack and a subsequent aerodynamic stall.",1.0,1.0,100.0,0.0,bellanca7GCBC,3
7086,7086,77149,20150622X43310,Accident,2015-06-09,OH,Non-Fatal,Substantial,piper,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,,"The pilot's failure to maintain directional control during the landing roll, resulting in a runway excursion, and a collision with a sign.",1.0,0.0,0.0,100.0,piperPA 28-140,4
7087,7087,77155,20150707X64149,Accident,2015-06-10,IL,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,Unk,,"Firewall damage reported by maintenance personnel that occurred during an unknown phase of flight, because the accident flight and pilot could not be determined.",1.0,0.0,0.0,100.0,cessna172S,4
7088,7088,77160,20150612X64657,Accident,2015-06-12,MO,Fatal,Destroyed,beech,1.0,Reciprocating,Personal,4.0,0.0,1.0,0.0,VMC,,"The pilot's failure to maintain adequate airspeed and his exceedance of the airplane's critical angle-of-attack, which resulted in an aerodynamic stall and loss of control.",5.0,5.0,80.0,0.0,beechA36,4
7089,7089,77164,20150616X33717,Accident,2015-06-12,DA,Fatal,Substantial,piper,,,,3.0,0.0,0.0,0.0,,,,3.0,3.0,100.0,0.0,piperPA-23-250,7
7090,7090,77166,20150615X32357,Accident,2015-06-13,MT,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,"The pilot's failure to complete the required before landing checks, resulting in the execution of a gear up landing causing substantial damage to the lower fuselage of the airplane.",1.0,0.0,0.0,100.0,cessnaP210N,6
